gameid,league,year,date,game,side,position,playername,teamname,champion,ban1,ban2,ban3,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstbloodkill,firstbloodvictim
ESPORTSTMNT06/1070624,WLDs,2019,2019-10-04 17:24:20,1.0,Blue,sup,Vulcan,Clutch Gaming,Thresh,Heimerdinger,Rakan,Qiyana,1862,1,0,2,22,27,11,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070624,WLDs,2019,2019-10-04 17:24:20,1.0,Red,top,BOSS,Unicorns of Love.CIS,Mordekaiser,Pantheon,Gangplank,Rumble,1862,0,2,6,1,11,27,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1070624,WLDs,2019,2019-10-04 17:24:20,1.0,Red,jng,AHaHaCiK,Unicorns of Love.CIS,Vi,Pantheon,Gangplank,Rumble,1862,0,0,7,4,11,27,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070624,WLDs,2019,2019-10-04 17:24:20,1.0,Red,mid,Nomanz,Unicorns of Love.CIS,Vladimir,Pantheon,Gangplank,Rumble,1862,0,7,1,3,11,27,1.0,1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070624,WLDs,2019,2019-10-04 17:24:20,1.0,Red,bot,Innaxe,Unicorns of Love.CIS,Kai'Sa,Pantheon,Gangplank,Rumble,1862,0,1,5,5,11,27,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070624,WLDs,2019,2019-10-04 17:24:20,1.0,Red,sup,Edward,Unicorns of Love.CIS,Nautilus,Pantheon,Gangplank,Rumble,1862,0,1,8,7,11,27,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Blue,top,Nuguri,DWG KIA,Vladimir,Qiyana,Yuumi,Syndra,1837,1,4,1,3,15,8,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Blue,jng,Canyon,DWG KIA,Rek'Sai,Qiyana,Yuumi,Syndra,1837,1,1,1,7,15,8,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Blue,mid,ShowMaker,DWG KIA,Akali,Qiyana,Yuumi,Syndra,1837,1,4,1,6,15,8,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Blue,bot,Nuclear,DWG KIA,Kai'Sa,Qiyana,Yuumi,Syndra,1837,1,5,1,9,15,8,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Blue,sup,BeryL,DWG KIA,Nautilus,Qiyana,Yuumi,Syndra,1837,1,1,4,9,15,8,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Red,top,Armut,Royal Youth,Kled,Pantheon,Renekton,Gragas,1837,0,1,0,2,8,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Red,jng,Closer,Royal Youth,Lee Sin,Pantheon,Renekton,Gragas,1837,0,2,3,5,8,15,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Red,mid,cyeol,Royal Youth,Galio,Pantheon,Renekton,Gragas,1837,0,0,5,4,8,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Red,bot,Pilot,Royal Youth,Xayah,Pantheon,Renekton,Gragas,1837,0,3,3,4,8,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070668,WLDs,2019,2019-10-05 09:36:11,1.0,Red,sup,Tolerant,Royal Youth,Rakan,Pantheon,Renekton,Gragas,1837,0,2,4,6,8,15,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Blue,top,3z,Hong Kong Attitude,Gnar,Tristana,Leona,Pantheon,2365,1,2,2,7,13,10,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Blue,jng,Crash,Hong Kong Attitude,Lee Sin,Tristana,Leona,Pantheon,2365,1,5,3,6,13,10,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Blue,mid,Mission,Hong Kong Attitude,Syndra,Tristana,Leona,Pantheon,2365,1,3,3,3,13,10,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Blue,bot,Unified,Hong Kong Attitude,Ezreal,Tristana,Leona,Pantheon,2365,1,3,2,5,13,10,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Blue,sup,Kaiwing,Hong Kong Attitude,Rakan,Tristana,Leona,Pantheon,2365,1,0,0,11,13,10,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Red,top,Rockky,MEGA,Akali,Gragas,Renekton,Qiyana,2365,0,3,3,2,10,13,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Red,jng,Lloyd,MEGA,Jarvan IV,Gragas,Renekton,Qiyana,2365,0,1,2,6,10,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Red,mid,G4,MEGA,Galio,Gragas,Renekton,Qiyana,2365,0,2,2,4,10,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Red,bot,DeuL,MEGA,Xayah,Gragas,Renekton,Qiyana,2365,0,3,3,4,10,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060543,WLDs,2019,2019-10-05 10:49:50,1.0,Red,sup,Pop,MEGA,Nautilus,Gragas,Renekton,Qiyana,2365,0,1,3,7,10,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Blue,top,Robo,Flamengo Esports,Irelia,Qiyana,Gragas,Renekton,1692,0,1,3,4,6,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Blue,jng,Shrimp,Flamengo Esports,Rek'Sai,Qiyana,Gragas,Renekton,1692,0,3,3,3,6,17,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Blue,mid,Goku,Flamengo Esports,Neeko,Qiyana,Gragas,Renekton,1692,0,0,3,0,6,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Blue,bot,brTT,Flamengo Esports,Kai'Sa,Qiyana,Gragas,Renekton,1692,0,2,2,2,6,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Blue,sup,Luci,Flamengo Esports,Pyke,Qiyana,Gragas,Renekton,1692,0,0,6,5,6,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Red,top,Nuguri,DWG KIA,Ryze,Pantheon,Draven,Syndra,1692,1,3,2,6,17,7,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Red,jng,Canyon,DWG KIA,Lee Sin,Pantheon,Draven,Syndra,1692,1,4,1,9,17,7,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Red,mid,ShowMaker,DWG KIA,LeBlanc,Pantheon,Draven,Syndra,1692,1,6,0,5,17,7,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Red,bot,Nuclear,DWG KIA,Xayah,Pantheon,Draven,Syndra,1692,1,2,3,9,17,7,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060559,WLDs,2019,2019-10-05 11:45:10,1.0,Red,sup,BeryL,DWG KIA,Yuumi,Pantheon,Draven,Syndra,1692,1,2,1,14,17,7,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Blue,top,Hani,Lowkey Esports.Vietnam,Kled,Renekton,Galio,Nautilus,2049,1,2,2,8,17,9,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Blue,jng,DNK,Lowkey Esports.Vietnam,Elise,Renekton,Galio,Nautilus,2049,1,6,1,5,17,9,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Blue,mid,Artifact,Lowkey Esports.Vietnam,Akali,Renekton,Galio,Nautilus,2049,1,3,2,6,17,9,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Blue,bot,Celebrity,Lowkey Esports.Vietnam,Lucian,Renekton,Galio,Nautilus,2049,1,5,2,7,17,9,1.0,1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Blue,sup,Venus,Lowkey Esports.Vietnam,Thresh,Renekton,Galio,Nautilus,2049,1,1,2,9,17,9,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Red,top,Rockky,MEGA,Camille,Gragas,Morgana,Pantheon,2049,0,2,3,4,9,17,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Red,jng,Lloyd,MEGA,Xin Zhao,Gragas,Morgana,Pantheon,2049,0,3,3,2,9,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Red,mid,G4,MEGA,LeBlanc,Gragas,Morgana,Pantheon,2049,0,2,4,3,9,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Red,bot,DeuL,MEGA,Xayah,Gragas,Morgana,Pantheon,2049,0,2,4,4,9,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060585,WLDs,2019,2019-10-05 12:36:19,1.0,Red,sup,Pop,MEGA,Rakan,Gragas,Morgana,Pantheon,2049,0,0,3,6,9,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Blue,top,Robo,Flamengo Esports,Camille,Qiyana,Elise,Renekton,2434,0,1,5,6,12,18,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Blue,jng,Shrimp,Flamengo Esports,Rek'Sai,Qiyana,Elise,Renekton,2434,0,6,2,2,12,18,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Blue,mid,Goku,Flamengo Esports,Syndra,Qiyana,Elise,Renekton,2434,0,2,2,4,12,18,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Blue,bot,brTT,Flamengo Esports,Sivir,Qiyana,Elise,Renekton,2434,0,2,3,5,12,18,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Blue,sup,Luci,Flamengo Esports,Thresh,Qiyana,Elise,Renekton,2434,0,1,6,6,12,18,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Red,top,Armut,Royal Youth,Fiora,Pantheon,Draven,Gragas,2434,1,4,3,4,18,12,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Red,jng,Closer,Royal Youth,Lee Sin,Pantheon,Draven,Gragas,2434,1,2,2,11,18,12,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Red,mid,cyeol,Royal Youth,LeBlanc,Pantheon,Draven,Gragas,2434,1,6,4,5,18,12,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Red,bot,Pilot,Royal Youth,Ezreal,Pantheon,Draven,Gragas,2434,1,5,1,7,18,12,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060612,WLDs,2019,2019-10-05 13:33:39,1.0,Red,sup,Tolerant,Royal Youth,Blitzcrank,Pantheon,Draven,Gragas,2434,1,1,2,7,18,12,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Blue,top,Hani,Lowkey Esports.Vietnam,Camille,Renekton,LeBlanc,Gragas,1822,0,0,2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Blue,jng,DNK,Lowkey Esports.Vietnam,Elise,Renekton,LeBlanc,Gragas,1822,0,0,4,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Blue,mid,Artifact,Lowkey Esports.Vietnam,Akali,Renekton,LeBlanc,Gragas,1822,0,1,1,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Blue,bot,Celebrity,Lowkey Esports.Vietnam,Caitlyn,Renekton,LeBlanc,Gragas,1822,0,1,3,0,2,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Blue,sup,Venus,Lowkey Esports.Vietnam,Lux,Renekton,LeBlanc,Gragas,1822,0,0,3,1,2,13,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Red,top,3z,Hong Kong Attitude,Gangplank,Tristana,Pantheon,Morgana,1822,1,1,1,6,13,2,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Red,jng,Crash,Hong Kong Attitude,Lee Sin,Tristana,Pantheon,Morgana,1822,1,4,1,4,13,2,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Red,mid,Mission,Hong Kong Attitude,Lissandra,Tristana,Pantheon,Morgana,1822,1,3,0,3,13,2,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Red,bot,Unified,Hong Kong Attitude,Xayah,Tristana,Pantheon,Morgana,1822,1,4,0,6,13,2,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1060652,WLDs,2019,2019-10-05 14:36:36,1.0,Red,sup,Kaiwing,Hong Kong Attitude,Rakan,Tristana,Pantheon,Morgana,1822,1,1,0,9,13,2,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Blue,top,Armut,Royal Youth,Gangplank,Draven,Rek'Sai,Gragas,1674,1,5,4,5,15,5,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Blue,jng,Closer,Royal Youth,Lee Sin,Draven,Rek'Sai,Gragas,1674,1,3,0,7,15,5,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Blue,mid,cyeol,Royal Youth,Twisted Fate,Draven,Rek'Sai,Gragas,1674,1,1,1,8,15,5,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Blue,bot,Pilot,Royal Youth,Xayah,Draven,Rek'Sai,Gragas,1674,1,6,0,4,15,5,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Blue,sup,Tolerant,Royal Youth,Rakan,Draven,Rek'Sai,Gragas,1674,1,0,0,10,15,5,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Red,top,Robo,Flamengo Esports,Camille,Pantheon,Qiyana,Syndra,1674,0,2,4,2,5,15,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Red,jng,Shrimp,Flamengo Esports,Nocturne,Pantheon,Qiyana,Syndra,1674,0,3,1,2,5,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Red,mid,Goku,Flamengo Esports,LeBlanc,Pantheon,Qiyana,Syndra,1674,0,0,3,0,5,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Red,bot,brTT,Flamengo Esports,Ashe,Pantheon,Qiyana,Syndra,1674,0,0,1,0,5,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1060665,WLDs,2019,2019-10-05 15:31:08,1.0,Red,sup,Luci,Flamengo Esports,Thresh,Pantheon,Qiyana,Syndra,1674,0,0,6,0,5,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Blue,top,Hani,Lowkey Esports.Vietnam,Ornn,Renekton,LeBlanc,Xayah,2500,1,1,4,11,16,25,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Blue,jng,DNK,Lowkey Esports.Vietnam,Gragas,Renekton,LeBlanc,Xayah,2500,1,1,6,10,16,25,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Blue,mid,Artifact,Lowkey Esports.Vietnam,Twisted Fate,Renekton,LeBlanc,Xayah,2500,1,2,5,6,16,25,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Blue,bot,Celebrity,Lowkey Esports.Vietnam,Tristana,Renekton,LeBlanc,Xayah,2500,1,10,3,6,16,25,2.0,2.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Blue,sup,Venus,Lowkey Esports.Vietnam,Shen,Renekton,LeBlanc,Xayah,2500,1,2,7,10,16,25,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Red,top,Nuguri,DWG KIA,Vladimir,Pantheon,Elise,Syndra,2500,0,8,4,9,25,16,2.0,1.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Red,jng,Canyon,DWG KIA,Qiyana,Pantheon,Elise,Syndra,2500,0,4,4,10,25,16,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Red,mid,ShowMaker,DWG KIA,Akali,Pantheon,Elise,Syndra,2500,0,7,3,10,25,16,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Red,bot,Nuclear,DWG KIA,Garen,Pantheon,Elise,Syndra,2500,0,3,3,8,25,16,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070910,WLDs,2019,2019-10-07 10:33:24,1.0,Red,sup,BeryL,DWG KIA,Yuumi,Pantheon,Elise,Syndra,2500,0,3,2,21,25,16,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Blue,top,Nuguri,DWG KIA,Renekton,Ornn,Tristana,Syndra,1573,1,1,2,0,11,3,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Blue,jng,Canyon,DWG KIA,Taliyah,Ornn,Tristana,Syndra,1573,1,2,0,7,11,3,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Blue,mid,ShowMaker,DWG KIA,Qiyana,Ornn,Tristana,Syndra,1573,1,2,0,3,11,3,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Blue,bot,Nuclear,DWG KIA,Kai'Sa,Ornn,Tristana,Syndra,1573,1,5,0,4,11,3,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Blue,sup,BeryL,DWG KIA,Alistar,Ornn,Tristana,Syndra,1573,1,1,1,7,11,3,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Red,top,Hani,Lowkey Esports.Vietnam,Pyke,Pantheon,LeBlanc,Xayah,1573,0,1,2,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Red,jng,DNK,Lowkey Esports.Vietnam,Gragas,Pantheon,LeBlanc,Xayah,1573,0,1,2,1,3,11,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Red,mid,Artifact,Lowkey Esports.Vietnam,Twisted Fate,Pantheon,LeBlanc,Xayah,1573,0,0,3,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Red,bot,Celebrity,Lowkey Esports.Vietnam,Lucian,Pantheon,LeBlanc,Xayah,1573,0,0,3,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070918,WLDs,2019,2019-10-07 12:17:44,2.0,Red,sup,Venus,Lowkey Esports.Vietnam,Thresh,Pantheon,LeBlanc,Xayah,1573,0,1,1,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Blue,top,Nuguri,DWG KIA,Jayce,Ornn,Tristana,Syndra,1986,1,2,3,8,14,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Blue,jng,Canyon,DWG KIA,Taliyah,Ornn,Tristana,Syndra,1986,1,2,2,7,14,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Blue,mid,ShowMaker,DWG KIA,Renekton,Ornn,Tristana,Syndra,1986,1,4,2,7,14,14,2.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Blue,bot,Nuclear,DWG KIA,Yasuo,Ornn,Tristana,Syndra,1986,1,5,3,7,14,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Blue,sup,BeryL,DWG KIA,Gragas,Ornn,Tristana,Syndra,1986,1,1,4,10,14,14,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Red,top,Hani,Lowkey Esports.Vietnam,Gnar,Pantheon,LeBlanc,Xayah,1986,0,3,3,4,14,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Red,jng,DNK,Lowkey Esports.Vietnam,Skarner,Pantheon,LeBlanc,Xayah,1986,0,0,4,7,14,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Red,mid,Artifact,Lowkey Esports.Vietnam,Akali,Pantheon,LeBlanc,Xayah,1986,0,5,2,3,14,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Red,bot,Celebrity,Lowkey Esports.Vietnam,Kai'Sa,Pantheon,LeBlanc,Xayah,1986,0,4,3,5,14,15,1.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT06/1070920,WLDs,2019,2019-10-07 12:49:50,3.0,Red,sup,Venus,Lowkey Esports.Vietnam,Leona,Pantheon,LeBlanc,Xayah,1986,0,2,3,10,14,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070922,WLDs,2019,2019-10-07 13:42:19,4.0,Blue,top,Hani,Lowkey Esports.Vietnam,Aatrox,Renekton,LeBlanc,Taliyah,1363,0,0,1,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070922,WLDs,2019,2019-10-07 13:42:19,4.0,Blue,jng,DNK,Lowkey Esports.Vietnam,Nidalee,Renekton,LeBlanc,Taliyah,1363,0,1,2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070922,WLDs,2019,2019-10-07 13:42:19,4.0,Blue,mid,Artifact,Lowkey Esports.Vietnam,Yasuo,Renekton,LeBlanc,Taliyah,1363,0,0,2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070922,WLDs,2019,2019-10-07 13:42:19,4.0,Blue,bot,Celebrity,Lowkey Esports.Vietnam,Ezreal,Renekton,LeBlanc,Taliyah,1363,0,1,4,0,2,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070922,WLDs,2019,2019-10-07 13:42:19,4.0,Blue,sup,Venus,Lowkey Esports.Vietnam,Gragas,Renekton,LeBlanc,Taliyah,1363,0,0,4,1,2,13,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT06/1070922,WLDs,2019,2019-10-07 13:42:19,4.0,Red,top,Nuguri,DWG KIA,Kennen,Tristana,Syndra,Pantheon,1363,1,3,1,2,13,2,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT06/1070922,WLDs,2019,2019-10-07 13:42:19,4.0,Red,jng,Canyon,DWG KIA,Lee Sin,Tristana,Syndra,Pantheon,1363,1,0,0,5,13,2,0.0,0.0,0.0,0.0,0.0,0.0
