id_igre,league,date,game,teamname,result
837,WLDs,2017-10-05 10:56:40,1.0,SK Telecom T1,1
838,WLDs,2017-10-05 10:56:40,1.0,Cloud9,0
839,WLDs,2017-10-05 11:50:15,1.0,EDward Gaming,0
840,WLDs,2017-10-05 11:50:15,1.0,ahq eSports Club,1
841,WLDs,2017-10-06 06:54:27,1.0,Flash Wolves,0
842,WLDs,2017-10-06 06:54:27,1.0,TSM,1
843,WLDs,2017-10-06 08:22:07,1.0,Team WE,1
844,WLDs,2017-10-06 08:22:07,1.0,Misfits Gaming,0
845,WLDs,2017-10-06 09:19:02,1.0,Immortals,1
846,WLDs,2017-10-06 09:19:02,1.0,Fnatic,0
847,WLDs,2017-10-06 10:33:25,1.0,Longzhu Gaming,1
848,WLDs,2017-10-06 10:33:25,1.0,GAM Esports,0
849,WLDs,2017-10-06 11:19:18,1.0,ahq eSports Club,0
850,WLDs,2017-10-06 11:19:18,1.0,Cloud9,1
851,WLDs,2017-10-06 12:12:21,1.0,EDward Gaming,0
852,WLDs,2017-10-06 12:12:21,1.0,SK Telecom T1,1
853,WLDs,2017-10-07 06:46:45,1.0,TSM,1
854,WLDs,2017-10-07 06:46:45,1.0,Team WE,0
855,WLDs,2017-10-07 07:56:46,1.0,Flash Wolves,0
856,WLDs,2017-10-07 07:56:46,1.0,Misfits Gaming,1
857,WLDs,2017-10-07 09:08:44,1.0,G2 Esports,1
858,WLDs,2017-10-07 09:08:44,1.0,Fenerbahçe Esports,0
859,WLDs,2017-10-07 10:03:36,1.0,Samsung Galaxy,0
860,WLDs,2017-10-07 10:03:36,1.0,Royal Never Give Up,1
861,WLDs,2017-10-07 10:55:48,1.0,SK Telecom T1,1
862,WLDs,2017-10-07 10:55:48,1.0,ahq eSports Club,0
863,WLDs,2017-10-07 11:57:38,1.0,Cloud9,1
864,WLDs,2017-10-07 11:57:38,1.0,EDward Gaming,0
865,WLDs,2017-10-08 06:44:53,1.0,Team WE,1
866,WLDs,2017-10-08 06:44:53,1.0,Flash Wolves,0
867,WLDs,2017-10-08 07:54:09,1.0,Misfits Gaming,1
868,WLDs,2017-10-08 07:54:09,1.0,TSM,0
869,WLDs,2017-10-08 09:12:08,1.0,GAM Esports,0
870,WLDs,2017-10-08 09:12:08,1.0,Immortals,1
871,WLDs,2017-10-08 10:13:50,1.0,Fnatic,0
872,WLDs,2017-10-08 10:13:50,1.0,Longzhu Gaming,1
873,WLDs,2017-10-08 10:57:40,1.0,Fenerbahçe Esports,0
874,WLDs,2017-10-08 10:57:40,1.0,Samsung Galaxy,1
875,WLDs,2017-10-08 12:07:35,1.0,Royal Never Give Up,1
876,WLDs,2017-10-08 12:07:35,1.0,G2 Esports,0
877,WLDs,2017-10-12 03:38:31,1.0,Immortals,0
878,WLDs,2017-10-12 03:38:31,1.0,GAM Esports,1
879,WLDs,2017-10-12 04:53:26,1.0,Longzhu Gaming,1
880,WLDs,2017-10-12 04:53:26,1.0,Fnatic,0
881,WLDs,2017-10-12 05:47:33,1.0,Fnatic,1
882,WLDs,2017-10-12 05:47:33,1.0,Immortals,0
883,WLDs,2017-10-12 06:46:43,1.0,GAM Esports,0
884,WLDs,2017-10-12 06:46:43,1.0,Longzhu Gaming,1
885,WLDs,2017-10-12 07:58:59,1.0,GAM Esports,0
886,WLDs,2017-10-12 07:58:59,1.0,Fnatic,1
887,WLDs,2017-10-12 08:52:47,1.0,Immortals,0
888,WLDs,2017-10-12 08:52:47,1.0,Longzhu Gaming,1
889,WLDs,2017-10-12 10:08:53,1.0,Fnatic,1
890,WLDs,2017-10-12 10:08:53,1.0,Immortals,0
891,WLDs,2017-10-12 10:59:22,1.0,GAM Esports,0
892,WLDs,2017-10-12 10:59:22,1.0,Fnatic,1
893,WLDs,2017-10-13 03:40:19,1.0,G2 Esports,1
894,WLDs,2017-10-13 03:40:19,1.0,Royal Never Give Up,0
895,WLDs,2017-10-13 04:49:35,1.0,Samsung Galaxy,1
896,WLDs,2017-10-13 04:49:35,1.0,Fenerbahçe Esports,0
897,WLDs,2017-10-13 05:45:44,1.0,Samsung Galaxy,1
898,WLDs,2017-10-13 05:45:44,1.0,G2 Esports,0
899,WLDs,2017-10-13 07:06:20,1.0,Fenerbahçe Esports,0
900,WLDs,2017-10-13 07:06:20,1.0,Royal Never Give Up,1
901,WLDs,2017-10-13 07:55:05,1.0,Fenerbahçe Esports,0
902,WLDs,2017-10-13 07:55:05,1.0,G2 Esports,1
903,WLDs,2017-10-13 09:15:07,1.0,Royal Never Give Up,1
904,WLDs,2017-10-13 09:15:07,1.0,Samsung Galaxy,0
905,WLDs,2017-10-14 03:25:59,1.0,Misfits Gaming,1
906,WLDs,2017-10-14 03:25:59,1.0,Flash Wolves,0
907,WLDs,2017-10-14 05:04:37,1.0,Team WE,1
908,WLDs,2017-10-14 05:04:37,1.0,TSM,0
909,WLDs,2017-10-14 05:53:06,1.0,Flash Wolves,0
910,WLDs,2017-10-14 05:53:06,1.0,Team WE,1
911,WLDs,2017-10-14 06:42:47,1.0,TSM,1
912,WLDs,2017-10-14 06:42:47,1.0,Misfits Gaming,0
913,WLDs,2017-10-14 07:47:17,1.0,TSM,0
914,WLDs,2017-10-14 07:47:17,1.0,Flash Wolves,1
915,WLDs,2017-10-14 08:37:06,1.0,Misfits Gaming,0
916,WLDs,2017-10-14 08:37:06,1.0,Team WE,1
917,WLDs,2017-10-14 09:46:46,1.0,Misfits Gaming,1
918,WLDs,2017-10-14 09:46:46,1.0,TSM,0
919,WLDs,2017-10-15 03:54:43,1.0,ahq eSports Club,1
920,WLDs,2017-10-15 03:54:43,1.0,SK Telecom T1,0
921,WLDs,2017-10-15 04:58:55,1.0,EDward Gaming,1
922,WLDs,2017-10-15 04:58:55,1.0,Cloud9,0
923,WLDs,2017-10-15 05:56:41,1.0,ahq eSports Club,0
924,WLDs,2017-10-15 05:56:41,1.0,EDward Gaming,1
925,WLDs,2017-10-15 06:45:12,1.0,Cloud9,0
926,WLDs,2017-10-15 06:45:12,1.0,SK Telecom T1,1
927,WLDs,2017-10-15 07:47:07,1.0,Cloud9,1
928,WLDs,2017-10-15 07:47:07,1.0,ahq eSports Club,0
929,WLDs,2017-10-15 08:36:55,1.0,SK Telecom T1,1
930,WLDs,2017-10-15 08:36:55,1.0,EDward Gaming,0
931,WLDs,2017-10-19 07:40:06,1.0,Longzhu Gaming,0
932,WLDs,2017-10-19 07:40:06,1.0,Samsung Galaxy,1
933,WLDs,2017-10-19 09:17:05,2.0,Longzhu Gaming,0
934,WLDs,2017-10-19 09:17:05,2.0,Samsung Galaxy,1
935,WLDs,2017-10-19 10:10:02,3.0,Samsung Galaxy,1
936,WLDs,2017-10-19 10:10:02,3.0,Longzhu Gaming,0
937,WLDs,2017-10-20 05:14:54,1.0,SK Telecom T1,1
938,WLDs,2017-10-20 05:14:54,1.0,Misfits Gaming,0
939,WLDs,2017-10-20 08:54:33,2.0,Misfits Gaming,1
940,WLDs,2017-10-20 08:54:33,2.0,SK Telecom T1,0
941,WLDs,2017-10-20 09:42:40,3.0,SK Telecom T1,0
942,WLDs,2017-10-20 09:42:40,3.0,Misfits Gaming,1
943,WLDs,2017-10-20 10:48:37,4.0,Misfits Gaming,0
944,WLDs,2017-10-20 10:48:37,4.0,SK Telecom T1,1
945,WLDs,2017-10-20 11:47:31,5.0,SK Telecom T1,1
946,WLDs,2017-10-20 11:47:31,5.0,Misfits Gaming,0
947,WLDs,2017-10-21 07:40:30,1.0,Fnatic,0
948,WLDs,2017-10-21 07:40:30,1.0,Royal Never Give Up,1
949,WLDs,2017-10-21 09:10:45,2.0,Fnatic,0
950,WLDs,2017-10-21 09:10:45,2.0,Royal Never Give Up,1
951,WLDs,2017-10-21 10:24:39,3.0,Fnatic,1
952,WLDs,2017-10-21 10:24:39,3.0,Royal Never Give Up,0
953,WLDs,2017-10-21 11:41:22,4.0,Fnatic,0
954,WLDs,2017-10-21 11:41:22,4.0,Royal Never Give Up,1
955,WLDs,2017-10-22 05:01:26,1.0,Team WE,1
956,WLDs,2017-10-22 05:01:26,1.0,Cloud9,0
957,WLDs,2017-10-22 09:25:10,2.0,Cloud9,1
958,WLDs,2017-10-22 09:25:10,2.0,Team WE,0
959,WLDs,2017-10-22 10:19:37,3.0,Team WE,0
960,WLDs,2017-10-22 10:19:37,3.0,Cloud9,1
961,WLDs,2017-10-22 11:06:16,4.0,Cloud9,0
962,WLDs,2017-10-22 11:06:16,4.0,Team WE,1
963,WLDs,2017-10-22 12:01:31,5.0,Team WE,1
964,WLDs,2017-10-22 12:01:31,5.0,Cloud9,0
965,WLDs,2017-10-28 06:50:40,1.0,Royal Never Give Up,1
966,WLDs,2017-10-28 06:50:40,1.0,SK Telecom T1,0
967,WLDs,2017-10-28 08:43:03,2.0,SK Telecom T1,1
968,WLDs,2017-10-28 08:43:03,2.0,Royal Never Give Up,0
969,WLDs,2017-10-28 09:35:45,3.0,Royal Never Give Up,1
970,WLDs,2017-10-28 09:35:45,3.0,SK Telecom T1,0
971,WLDs,2017-10-28 10:22:54,4.0,SK Telecom T1,1
972,WLDs,2017-10-28 10:22:54,4.0,Royal Never Give Up,0
973,WLDs,2017-10-28 11:23:39,5.0,Royal Never Give Up,0
974,WLDs,2017-10-28 11:23:39,5.0,SK Telecom T1,1
975,WLDs,2017-10-29 07:08:18,1.0,Team WE,1
976,WLDs,2017-10-29 07:08:18,1.0,Samsung Galaxy,0
977,WLDs,2017-10-29 08:33:35,2.0,Samsung Galaxy,1
978,WLDs,2017-10-29 08:33:35,2.0,Team WE,0
979,WLDs,2017-10-29 09:23:19,3.0,Team WE,0
980,WLDs,2017-10-29 09:23:19,3.0,Samsung Galaxy,1
981,WLDs,2017-10-29 10:23:09,4.0,Samsung Galaxy,1
982,WLDs,2017-10-29 10:23:09,4.0,Team WE,0
983,WLDs,2017-11-04 06:52:19,1.0,Samsung Galaxy,1
984,WLDs,2017-11-04 06:52:19,1.0,SK Telecom T1,0
985,WLDs,2017-11-04 08:10:04,2.0,Samsung Galaxy,1
986,WLDs,2017-11-04 08:10:04,2.0,SK Telecom T1,0
987,WLDs,2017-11-04 09:04:42,3.0,Samsung Galaxy,1
988,WLDs,2017-11-04 09:04:42,3.0,SK Telecom T1,0
989,MSI,2018-05-03 10:39:09,1.0,Gambit Esports,1
990,MSI,2018-05-03 10:39:09,1.0,Kaos Latin Gamers,0
991,MSI,2018-05-03 11:56:16,1.0,Rainbow7,1
992,MSI,2018-05-03 11:56:16,1.0,Ascension Gaming,0
993,MSI,2018-05-03 13:11:02,1.0,Gambit Esports,1
994,MSI,2018-05-03 13:11:02,1.0,Ascension Gaming,0
995,MSI,2018-05-03 14:13:03,1.0,Rainbow7,0
996,MSI,2018-05-03 14:13:03,1.0,Kaos Latin Gamers,1
997,MSI,2018-05-03 15:07:34,1.0,Kaos Latin Gamers,1
998,MSI,2018-05-03 15:07:34,1.0,Ascension Gaming,0
999,MSI,2018-05-03 15:58:13,1.0,Rainbow7,0
1000,MSI,2018-05-03 15:58:13,1.0,Gambit Esports,1
1001,MSI,2018-05-04 10:44:57,1.0,SuperMassive Esports,1
1002,MSI,2018-05-04 10:44:57,1.0,Dire Wolves,0
1003,MSI,2018-05-04 11:59:11,1.0,KaBuM! Esports,1
1004,MSI,2018-05-04 11:59:11,1.0,PENTAGRAM,0
1005,MSI,2018-05-04 13:02:38,1.0,SuperMassive Esports,1
1006,MSI,2018-05-04 13:02:38,1.0,PENTAGRAM,0
1007,MSI,2018-05-04 13:58:28,1.0,KaBuM! Esports,0
1008,MSI,2018-05-04 13:58:28,1.0,Dire Wolves,1
1009,MSI,2018-05-04 14:48:47,1.0,Dire Wolves,1
1010,MSI,2018-05-04 14:48:47,1.0,PENTAGRAM,0
1011,MSI,2018-05-04 15:41:45,1.0,KaBuM! Esports,0
1012,MSI,2018-05-04 15:41:45,1.0,SuperMassive Esports,1
1013,MSI,2018-05-05 08:46:13,1.0,Ascension Gaming,1
1014,MSI,2018-05-05 08:46:13,1.0,Gambit Esports,0
1015,MSI,2018-05-05 10:10:05,1.0,Kaos Latin Gamers,0
1016,MSI,2018-05-05 10:10:05,1.0,Rainbow7,1
1017,MSI,2018-05-05 11:17:05,1.0,Ascension Gaming,0
1018,MSI,2018-05-05 11:17:05,1.0,Rainbow7,1
1019,MSI,2018-05-05 12:08:56,1.0,Kaos Latin Gamers,0
1020,MSI,2018-05-05 12:08:56,1.0,Gambit Esports,1
1021,MSI,2018-05-05 12:56:03,1.0,Gambit Esports,1
1022,MSI,2018-05-05 12:56:03,1.0,Rainbow7,0
1023,MSI,2018-05-05 14:08:11,1.0,Ascension Gaming,1
1024,MSI,2018-05-05 14:08:11,1.0,Kaos Latin Gamers,0
1025,MSI,2018-05-06 08:35:56,1.0,PENTAGRAM,0
1026,MSI,2018-05-06 08:35:56,1.0,SuperMassive Esports,1
1027,MSI,2018-05-06 09:55:27,1.0,Dire Wolves,0
1028,MSI,2018-05-06 09:55:27,1.0,KaBuM! Esports,1
1029,MSI,2018-05-06 10:55:27,1.0,PENTAGRAM,0
1030,MSI,2018-05-06 10:55:27,1.0,KaBuM! Esports,1
1031,MSI,2018-05-06 11:49:34,1.0,Dire Wolves,0
1032,MSI,2018-05-06 11:49:34,1.0,SuperMassive Esports,1
1033,MSI,2018-05-06 12:38:15,1.0,SuperMassive Esports,0
1034,MSI,2018-05-06 12:38:15,1.0,KaBuM! Esports,1
1035,MSI,2018-05-06 13:25:32,1.0,PENTAGRAM,1
1036,MSI,2018-05-06 13:25:32,1.0,Dire Wolves,0
1037,MSI,2018-05-08 10:37:59,1.0,EVOS Esports,1
1038,MSI,2018-05-08 10:37:59,1.0,SuperMassive Esports,0
1039,MSI,2018-05-08 11:58:31,2.0,SuperMassive Esports,1
1040,MSI,2018-05-08 11:58:31,2.0,EVOS Esports,0
1041,MSI,2018-05-08 12:55:14,3.0,EVOS Esports,1
1042,MSI,2018-05-08 12:55:14,3.0,SuperMassive Esports,0
1043,MSI,2018-05-08 13:45:08,4.0,SuperMassive Esports,0
1044,MSI,2018-05-08 13:45:08,4.0,EVOS Esports,1
1045,MSI,2018-05-09 10:40:03,1.0,Flash Wolves,1
1046,MSI,2018-05-09 10:40:03,1.0,Gambit Esports,0
1047,MSI,2018-05-09 12:04:20,2.0,Gambit Esports,0
1048,MSI,2018-05-09 12:04:20,2.0,Flash Wolves,1
1049,MSI,2018-05-09 12:59:20,3.0,Flash Wolves,1
1050,MSI,2018-05-09 12:59:20,3.0,Gambit Esports,0
1051,MSI,2018-05-11 08:41:57,1.0,Fnatic,0
1052,MSI,2018-05-11 08:41:57,1.0,Royal Never Give Up,1
1053,MSI,2018-05-11 10:09:36,1.0,EVOS Esports,0
1054,MSI,2018-05-11 10:09:36,1.0,Flash Wolves,1
1055,MSI,2018-05-11 11:05:02,1.0,Kingzone DragonX,1
1056,MSI,2018-05-11 11:05:02,1.0,Team Liquid,0
1057,MSI,2018-05-11 12:08:15,1.0,Flash Wolves,1
1058,MSI,2018-05-11 12:08:15,1.0,Fnatic,0
1059,MSI,2018-05-11 13:16:21,1.0,Team Liquid,0
1060,MSI,2018-05-11 13:16:21,1.0,EVOS Esports,1
1061,MSI,2018-05-11 14:18:08,1.0,Royal Never Give Up,0
1062,MSI,2018-05-11 14:18:08,1.0,Kingzone DragonX,1
1063,MSI,2018-05-12 08:42:13,1.0,Kingzone DragonX,0
1064,MSI,2018-05-12 08:42:13,1.0,Fnatic,1
1065,MSI,2018-05-12 09:56:20,1.0,Royal Never Give Up,1
1066,MSI,2018-05-12 09:56:20,1.0,EVOS Esports,0
1067,MSI,2018-05-12 10:55:47,1.0,Team Liquid,0
1068,MSI,2018-05-12 10:55:47,1.0,Flash Wolves,1
1069,MSI,2018-05-12 11:47:14,1.0,EVOS Esports,0
1070,MSI,2018-05-12 11:47:14,1.0,Kingzone DragonX,1
1071,MSI,2018-05-12 12:45:05,1.0,Flash Wolves,1
1072,MSI,2018-05-12 12:45:05,1.0,Royal Never Give Up,0
1073,MSI,2018-05-12 13:41:51,1.0,Fnatic,1
1074,MSI,2018-05-12 13:41:51,1.0,Team Liquid,0
1075,MSI,2018-05-13 08:38:05,1.0,Royal Never Give Up,0
1076,MSI,2018-05-13 08:38:05,1.0,Team Liquid,1
1077,MSI,2018-05-13 09:59:13,1.0,EVOS Esports,0
1078,MSI,2018-05-13 09:59:13,1.0,Fnatic,1
1079,MSI,2018-05-13 11:07:14,1.0,Kingzone DragonX,0
1080,MSI,2018-05-13 11:07:14,1.0,Flash Wolves,1
1081,MSI,2018-05-13 12:19:12,1.0,Royal Never Give Up,1
1082,MSI,2018-05-13 12:19:12,1.0,Fnatic,0
1083,MSI,2018-05-13 13:25:19,1.0,Flash Wolves,1
1084,MSI,2018-05-13 13:25:19,1.0,EVOS Esports,0
1085,MSI,2018-05-13 14:14:39,1.0,Team Liquid,0
1086,MSI,2018-05-13 14:14:39,1.0,Kingzone DragonX,1
1087,MSI,2018-05-14 08:21:18,1.0,Kingzone DragonX,0
1088,MSI,2018-05-14 08:21:18,1.0,Royal Never Give Up,1
1089,MSI,2018-05-14 09:54:49,1.0,Fnatic,1
1090,MSI,2018-05-14 09:54:49,1.0,Flash Wolves,0
1091,MSI,2018-05-14 10:57:23,1.0,EVOS Esports,0
1092,MSI,2018-05-14 10:57:23,1.0,Team Liquid,1
1093,MSI,2018-05-14 11:54:47,1.0,Royal Never Give Up,1
1094,MSI,2018-05-14 11:54:47,1.0,Flash Wolves,0
1095,MSI,2018-05-14 12:47:44,1.0,Kingzone DragonX,1
1096,MSI,2018-05-14 12:47:44,1.0,EVOS Esports,0
1097,MSI,2018-05-14 13:37:12,1.0,Team Liquid,1
1098,MSI,2018-05-14 13:37:12,1.0,Fnatic,0
1099,MSI,2018-05-15 08:19:52,1.0,Fnatic,0
1100,MSI,2018-05-15 08:19:52,1.0,Kingzone DragonX,1
1101,MSI,2018-05-15 09:52:59,1.0,EVOS Esports,0
1102,MSI,2018-05-15 09:52:59,1.0,Royal Never Give Up,1
1103,MSI,2018-05-15 10:47:36,1.0,Flash Wolves,0
1104,MSI,2018-05-15 10:47:36,1.0,Team Liquid,1
1105,MSI,2018-05-15 11:50:39,1.0,Fnatic,0
1106,MSI,2018-05-15 11:50:39,1.0,EVOS Esports,1
1107,MSI,2018-05-15 12:49:17,1.0,Flash Wolves,1
1108,MSI,2018-05-15 12:49:17,1.0,Kingzone DragonX,0
1109,MSI,2018-05-15 13:41:52,1.0,Team Liquid,0
1110,MSI,2018-05-15 13:41:52,1.0,Royal Never Give Up,1
1111,MSI,2018-05-15 14:44:44,1.0,Flash Wolves,0
1112,MSI,2018-05-15 14:44:44,1.0,Royal Never Give Up,1
1113,MSI,2018-05-15 15:36:22,1.0,Fnatic,1
1114,MSI,2018-05-15 15:36:22,1.0,Team Liquid,0
1115,MSI,2018-05-18 09:50:24,1.0,Fnatic,0
1116,MSI,2018-05-18 09:50:24,1.0,Royal Never Give Up,1
1117,MSI,2018-05-18 10:58:33,2.0,Fnatic,0
1118,MSI,2018-05-18 10:58:33,2.0,Royal Never Give Up,1
1119,MSI,2018-05-18 12:04:13,3.0,Fnatic,0
1120,MSI,2018-05-18 12:04:13,3.0,Royal Never Give Up,1
1121,MSI,2018-05-19 09:59:15,1.0,Flash Wolves,0
1122,MSI,2018-05-19 09:59:15,1.0,Kingzone DragonX,1
1123,MSI,2018-05-19 11:08:39,2.0,Flash Wolves,1
1124,MSI,2018-05-19 11:08:39,2.0,Kingzone DragonX,0
1125,MSI,2018-05-19 11:59:17,3.0,Kingzone DragonX,1
1126,MSI,2018-05-19 11:59:17,3.0,Flash Wolves,0
1127,MSI,2018-05-19 12:55:10,4.0,Flash Wolves,0
1128,MSI,2018-05-19 12:55:10,4.0,Kingzone DragonX,1
1129,MSI,2018-05-20 09:28:59,1.0,Royal Never Give Up,1
1130,MSI,2018-05-20 09:28:59,1.0,Kingzone DragonX,0
1131,MSI,2018-05-20 11:10:38,2.0,Royal Never Give Up,0
1132,MSI,2018-05-20 11:10:38,2.0,Kingzone DragonX,1
1133,MSI,2018-05-20 12:06:25,3.0,Royal Never Give Up,1
1134,MSI,2018-05-20 12:06:25,3.0,Kingzone DragonX,0
1135,MSI,2018-05-20 12:55:50,4.0,Royal Never Give Up,1
1136,MSI,2018-05-20 12:55:50,4.0,Kingzone DragonX,0
1137,WLDs,2018-10-01 07:45:21,1.0,Cloud9,1
1138,WLDs,2018-10-01 07:45:21,1.0,KaBuM! Esports,0
1139,WLDs,2018-10-01 08:47:58,1.0,Gambit Esports,0
1140,WLDs,2018-10-01 08:47:58,1.0,G-Rex,1
1141,WLDs,2018-10-01 09:53:38,1.0,DetonatioN FocusMe,1
1142,WLDs,2018-10-01 09:53:38,1.0,KaBuM! Esports,0
1143,WLDs,2018-10-01 10:54:35,1.0,G-Rex,1
1144,WLDs,2018-10-01 10:54:35,1.0,Kaos Latin Gamers,0
1145,WLDs,2018-10-01 11:43:52,1.0,DetonatioN FocusMe,0
1146,WLDs,2018-10-01 11:43:52,1.0,Cloud9,1
1147,WLDs,2018-10-01 12:51:25,1.0,Gambit Esports,1
1148,WLDs,2018-10-01 12:51:25,1.0,Kaos Latin Gamers,0
1149,WLDs,2018-10-02 07:40:07,1.0,EDward Gaming,1
1150,WLDs,2018-10-02 07:40:07,1.0,Infinity Esports,0
1151,WLDs,2018-10-02 08:37:44,1.0,G2 Esports,0
1152,WLDs,2018-10-02 08:37:44,1.0,SuperMassive Esports,1
1153,WLDs,2018-10-02 09:36:46,1.0,Dire Wolves,1
1154,WLDs,2018-10-02 09:36:46,1.0,Infinity Esports,0
1155,WLDs,2018-10-02 10:35:33,1.0,Ascension Gaming,0
1156,WLDs,2018-10-02 10:35:33,1.0,SuperMassive Esports,1
1157,WLDs,2018-10-02 11:28:00,1.0,Dire Wolves,0
1158,WLDs,2018-10-02 11:28:00,1.0,EDward Gaming,1
1159,WLDs,2018-10-02 12:26:36,1.0,Ascension Gaming,0
1160,WLDs,2018-10-02 12:26:36,1.0,G2 Esports,1
1161,WLDs,2018-10-03 07:32:27,1.0,G-Rex,1
1162,WLDs,2018-10-03 07:32:27,1.0,Gambit Esports,0
1163,WLDs,2018-10-03 08:39:39,1.0,KaBuM! Esports,1
1164,WLDs,2018-10-03 08:39:39,1.0,DetonatioN FocusMe,0
1165,WLDs,2018-10-03 09:42:34,1.0,Kaos Latin Gamers,0
1166,WLDs,2018-10-03 09:42:34,1.0,Gambit Esports,1
1167,WLDs,2018-10-03 10:36:52,1.0,KaBuM! Esports,0
1168,WLDs,2018-10-03 10:36:52,1.0,Cloud9,1
1169,WLDs,2018-10-03 11:33:13,1.0,Kaos Latin Gamers,0
1170,WLDs,2018-10-03 11:33:13,1.0,G-Rex,1
1171,WLDs,2018-10-03 12:28:07,1.0,Cloud9,1
1172,WLDs,2018-10-03 12:28:07,1.0,DetonatioN FocusMe,0
1173,WLDs,2018-10-03 13:30:35,1.0,DetonatioN FocusMe,1
1174,WLDs,2018-10-03 13:30:35,1.0,KaBuM! Esports,0
1175,WLDs,2018-10-04 07:43:09,1.0,SuperMassive Esports,0
1176,WLDs,2018-10-04 07:43:09,1.0,G2 Esports,1
1177,WLDs,2018-10-04 08:43:50,1.0,Infinity Esports,1
1178,WLDs,2018-10-04 08:43:50,1.0,EDward Gaming,0
1179,WLDs,2018-10-04 09:35:35,1.0,SuperMassive Esports,1
1180,WLDs,2018-10-04 09:35:35,1.0,Ascension Gaming,0
1181,WLDs,2018-10-04 10:38:06,1.0,Infinity Esports,1
1182,WLDs,2018-10-04 10:38:06,1.0,Dire Wolves,0
1183,WLDs,2018-10-04 11:35:19,1.0,G2 Esports,1
1184,WLDs,2018-10-04 11:35:19,1.0,Ascension Gaming,0
1185,WLDs,2018-10-04 12:24:36,1.0,EDward Gaming,1
1186,WLDs,2018-10-04 12:24:36,1.0,Dire Wolves,0
1187,WLDs,2018-10-04 13:16:15,1.0,G2 Esports,1
1188,WLDs,2018-10-04 13:16:15,1.0,SuperMassive Esports,0
1189,WLDs,2018-10-06 03:09:57,1.0,Cloud9,1
1190,WLDs,2018-10-06 03:09:57,1.0,Gambit Esports,0
1191,WLDs,2018-10-06 04:42:36,2.0,Gambit Esports,1
1192,WLDs,2018-10-06 04:42:36,2.0,Cloud9,0
1193,WLDs,2018-10-06 05:38:21,3.0,Cloud9,1
1194,WLDs,2018-10-06 05:38:21,3.0,Gambit Esports,0
1195,WLDs,2018-10-06 06:31:08,4.0,Gambit Esports,1
1196,WLDs,2018-10-06 06:31:08,4.0,Cloud9,0
1197,WLDs,2018-10-06 07:27:26,5.0,Cloud9,1
1198,WLDs,2018-10-06 07:27:26,5.0,Gambit Esports,0
1199,WLDs,2018-10-06 08:15:41,1.0,DetonatioN FocusMe,0
1200,WLDs,2018-10-06 08:15:41,1.0,EDward Gaming,1
1201,WLDs,2018-10-06 09:07:16,2.0,EDward Gaming,1
1202,WLDs,2018-10-06 09:07:16,2.0,DetonatioN FocusMe,0
1203,WLDs,2018-10-06 09:53:43,3.0,DetonatioN FocusMe,0
1204,WLDs,2018-10-06 09:53:43,3.0,EDward Gaming,1
1205,WLDs,2018-10-07 03:16:00,1.0,G2 Esports,0
1206,WLDs,2018-10-07 03:16:00,1.0,Infinity Esports,1
1207,WLDs,2018-10-07 04:53:57,2.0,Infinity Esports,0
1208,WLDs,2018-10-07 04:53:57,2.0,G2 Esports,1
1209,WLDs,2018-10-07 05:38:59,3.0,G2 Esports,1
1210,WLDs,2018-10-07 05:38:59,3.0,Infinity Esports,0
1211,WLDs,2018-10-07 06:42:34,4.0,Infinity Esports,0
1212,WLDs,2018-10-07 06:42:34,4.0,G2 Esports,1
1213,WLDs,2018-10-07 07:39:13,1.0,G-Rex,0
1214,WLDs,2018-10-07 07:39:13,1.0,SuperMassive Esports,1
1215,WLDs,2018-10-07 08:38:59,2.0,SuperMassive Esports,0
1216,WLDs,2018-10-07 08:38:59,2.0,G-Rex,1
1217,WLDs,2018-10-07 09:36:05,3.0,G-Rex,1
1218,WLDs,2018-10-07 09:36:05,3.0,SuperMassive Esports,0
1219,WLDs,2018-10-07 10:36:27,4.0,SuperMassive Esports,0
1220,WLDs,2018-10-07 10:36:27,4.0,G-Rex,1
1221,WLDs,2018-10-10 07:08:24,1.0,KT Rolster,1
1222,WLDs,2018-10-10 07:08:24,1.0,Team Liquid,0
1223,WLDs,2018-10-10 08:59:32,1.0,EDward Gaming,1
1224,WLDs,2018-10-10 08:59:32,1.0,MAD Team,0
1225,WLDs,2018-10-10 10:09:17,1.0,Phong Vũ Buffalo,0
1226,WLDs,2018-10-10 10:09:17,1.0,Flash Wolves,1
1227,WLDs,2018-10-10 11:09:17,1.0,Kwangdong Freecs,0
1228,WLDs,2018-10-10 11:09:17,1.0,G2 Esports,1
1229,WLDs,2018-10-10 12:15:16,1.0,Royal Never Give Up,1
1230,WLDs,2018-10-10 12:15:16,1.0,Cloud9,0
1231,WLDs,2018-10-10 13:10:42,1.0,Gen.G,0
1232,WLDs,2018-10-10 13:10:42,1.0,Team Vitality,1
1233,WLDs,2018-10-11 07:00:55,1.0,Flash Wolves,1
1234,WLDs,2018-10-11 07:00:55,1.0,Kwangdong Freecs,0
1235,WLDs,2018-10-11 08:53:09,1.0,Phong Vũ Buffalo,1
1236,WLDs,2018-10-11 08:53:09,1.0,G2 Esports,0
1237,WLDs,2018-10-11 09:53:00,1.0,100 Thieves,0
1238,WLDs,2018-10-11 09:53:00,1.0,Fnatic,1
1239,WLDs,2018-10-11 10:48:09,1.0,Invictus Gaming,1
1240,WLDs,2018-10-11 10:48:09,1.0,G-Rex,0
1241,WLDs,2018-10-11 11:44:38,1.0,Team Vitality,0
