tip,leto,datum,cas,st_igre,ime_ekipe,zmaga
WLDs,2018,2018-10-07,05:38:59,3.0,Infinity Esports,0
WLDs,2018,2018-10-07,06:42:34,4.0,Infinity Esports,0
WLDs,2018,2018-10-07,06:42:34,4.0,G2 Esports,1
WLDs,2018,2018-10-07,07:39:13,1.0,G-Rex,0
WLDs,2018,2018-10-07,07:39:13,1.0,SuperMassive Esports,1
WLDs,2018,2018-10-07,08:38:59,2.0,SuperMassive Esports,0
WLDs,2018,2018-10-07,08:38:59,2.0,G-Rex,1
WLDs,2018,2018-10-07,09:36:05,3.0,G-Rex,1
WLDs,2018,2018-10-07,09:36:05,3.0,SuperMassive Esports,0
WLDs,2018,2018-10-07,10:36:27,4.0,SuperMassive Esports,0
WLDs,2018,2018-10-07,10:36:27,4.0,G-Rex,1
WLDs,2018,2018-10-10,07:08:24,1.0,KT Rolster,1
WLDs,2018,2018-10-10,07:08:24,1.0,Team Liquid,0
WLDs,2018,2018-10-10,08:59:32,1.0,EDward Gaming,1
WLDs,2018,2018-10-10,08:59:32,1.0,MAD Team,0
WLDs,2018,2018-10-10,10:09:17,1.0,Phong Vũ Buffalo,0
WLDs,2018,2018-10-10,10:09:17,1.0,Flash Wolves,1
WLDs,2018,2018-10-10,11:09:17,1.0,Kwangdong Freecs,0
WLDs,2018,2018-10-10,11:09:17,1.0,G2 Esports,1
WLDs,2018,2018-10-10,12:15:16,1.0,Royal Never Give Up,1
WLDs,2018,2018-10-10,12:15:16,1.0,Cloud9,0
WLDs,2018,2018-10-10,13:10:42,1.0,Gen.G,0
WLDs,2018,2018-10-10,13:10:42,1.0,Team Vitality,1
WLDs,2018,2018-10-11,07:00:55,1.0,Flash Wolves,1
WLDs,2018,2018-10-11,07:00:55,1.0,Kwangdong Freecs,0
WLDs,2018,2018-10-11,08:53:09,1.0,Phong Vũ Buffalo,1
WLDs,2018,2018-10-11,08:53:09,1.0,G2 Esports,0
WLDs,2018,2018-10-11,09:53:00,1.0,100 Thieves,0
WLDs,2018,2018-10-11,09:53:00,1.0,Fnatic,1
WLDs,2018,2018-10-11,10:48:09,1.0,Invictus Gaming,1
WLDs,2018,2018-10-11,10:48:09,1.0,G-Rex,0
WLDs,2018,2018-10-11,11:44:38,1.0,Team Vitality,0
WLDs,2018,2018-10-11,11:44:38,1.0,Cloud9,1
WLDs,2018,2018-10-11,13:02:47,1.0,Gen.G,0
WLDs,2018,2018-10-11,13:02:47,1.0,Royal Never Give Up,1
WLDs,2018,2018-10-12,07:02:32,1.0,MAD Team,0
WLDs,2018,2018-10-12,07:02:32,1.0,KT Rolster,1
WLDs,2018,2018-10-12,08:34:54,1.0,Team Liquid,0
WLDs,2018,2018-10-12,08:34:54,1.0,EDward Gaming,1
WLDs,2018,2018-10-12,09:26:09,1.0,Fnatic,0
WLDs,2018,2018-10-12,09:26:09,1.0,Invictus Gaming,1
WLDs,2018,2018-10-12,10:16:47,1.0,100 Thieves,1
WLDs,2018,2018-10-12,10:16:47,1.0,G-Rex,0
WLDs,2018,2018-10-12,11:19:14,1.0,Royal Never Give Up,1
WLDs,2018,2018-10-12,11:19:14,1.0,Team Vitality,0
WLDs,2018,2018-10-12,12:09:39,1.0,Cloud9,0
WLDs,2018,2018-10-12,12:09:39,1.0,Gen.G,1
WLDs,2018,2018-10-13,07:19:37,1.0,Kwangdong Freecs,1
WLDs,2018,2018-10-13,07:19:37,1.0,Phong Vũ Buffalo,0
WLDs,2018,2018-10-13,08:36:05,1.0,G2 Esports,1
WLDs,2018,2018-10-13,08:36:05,1.0,Flash Wolves,0
WLDs,2018,2018-10-13,09:34:14,1.0,Invictus Gaming,1
WLDs,2018,2018-10-13,09:34:14,1.0,100 Thieves,0
WLDs,2018,2018-10-13,10:23:50,1.0,G-Rex,0
WLDs,2018,2018-10-13,10:23:50,1.0,Fnatic,1
WLDs,2018,2018-10-13,11:12:10,1.0,Team Liquid,1
WLDs,2018,2018-10-13,11:12:10,1.0,MAD Team,0
WLDs,2018,2018-10-13,12:13:58,1.0,KT Rolster,1
WLDs,2018,2018-10-13,12:13:58,1.0,EDward Gaming,0
WLDs,2018,2018-10-14,07:19:30,1.0,Team Vitality,1
WLDs,2018,2018-10-14,07:19:30,1.0,Royal Never Give Up,0
WLDs,2018,2018-10-14,08:41:47,1.0,Gen.G,0
WLDs,2018,2018-10-14,08:41:47,1.0,Cloud9,1
WLDs,2018,2018-10-14,09:40:06,1.0,Team Vitality,1
WLDs,2018,2018-10-14,09:40:06,1.0,Gen.G,0
WLDs,2018,2018-10-14,10:39:21,1.0,Cloud9,1
WLDs,2018,2018-10-14,10:39:21,1.0,Royal Never Give Up,0
WLDs,2018,2018-10-14,11:33:10,1.0,Cloud9,1
WLDs,2018,2018-10-14,11:33:10,1.0,Team Vitality,0
WLDs,2018,2018-10-14,12:28:10,1.0,Royal Never Give Up,1
WLDs,2018,2018-10-14,12:28:10,1.0,Gen.G,0
WLDs,2018,2018-10-14,13:10:43,1.0,Royal Never Give Up,1
WLDs,2018,2018-10-14,13:10:43,1.0,Cloud9,0
WLDs,2018,2018-10-15,07:22:09,1.0,Kwangdong Freecs,1
WLDs,2018,2018-10-15,07:22:09,1.0,Flash Wolves,0
WLDs,2018,2018-10-15,08:40:10,1.0,G2 Esports,1
WLDs,2018,2018-10-15,08:40:10,1.0,Phong Vũ Buffalo,0
WLDs,2018,2018-10-15,10:02:47,1.0,Flash Wolves,1
WLDs,2018,2018-10-15,10:02:47,1.0,G2 Esports,0
WLDs,2018,2018-10-15,11:03:33,1.0,Phong Vũ Buffalo,0
WLDs,2018,2018-10-15,11:03:33,1.0,Kwangdong Freecs,1
WLDs,2018,2018-10-15,12:00:41,1.0,Flash Wolves,0
WLDs,2018,2018-10-15,12:00:41,1.0,Phong Vũ Buffalo,1
WLDs,2018,2018-10-15,13:06:15,1.0,G2 Esports,0
WLDs,2018,2018-10-15,13:06:15,1.0,Kwangdong Freecs,1
WLDs,2018,2018-10-15,14:13:16,1.0,Flash Wolves,0
WLDs,2018,2018-10-15,14:13:16,1.0,G2 Esports,1
WLDs,2018,2018-10-16,07:19:58,1.0,Team Liquid,0
WLDs,2018,2018-10-16,07:19:58,1.0,KT Rolster,1
WLDs,2018,2018-10-16,08:35:21,1.0,MAD Team,0
WLDs,2018,2018-10-16,08:35:21,1.0,EDward Gaming,1
WLDs,2018,2018-10-16,09:37:31,1.0,MAD Team,0
WLDs,2018,2018-10-16,09:37:31,1.0,Team Liquid,1
WLDs,2018,2018-10-16,10:34:51,1.0,EDward Gaming,1
WLDs,2018,2018-10-16,10:34:51,1.0,KT Rolster,0
WLDs,2018,2018-10-16,11:39:22,1.0,EDward Gaming,0
WLDs,2018,2018-10-16,11:39:22,1.0,Team Liquid,1
WLDs,2018,2018-10-16,12:30:56,1.0,KT Rolster,1
WLDs,2018,2018-10-16,12:30:56,1.0,MAD Team,0
WLDs,2018,2018-10-17,07:13:37,1.0,Fnatic,1
WLDs,2018,2018-10-17,07:13:37,1.0,100 Thieves,0
WLDs,2018,2018-10-17,08:40:27,1.0,G-Rex,0
WLDs,2018,2018-10-17,08:40:27,1.0,Invictus Gaming,1
WLDs,2018,2018-10-17,09:37:10,1.0,Fnatic,1
WLDs,2018,2018-10-17,09:37:10,1.0,G-Rex,0
WLDs,2018,2018-10-17,10:23:17,1.0,100 Thieves,0
WLDs,2018,2018-10-17,10:23:17,1.0,Invictus Gaming,1
WLDs,2018,2018-10-17,11:16:39,1.0,G-Rex,0
WLDs,2018,2018-10-17,11:16:39,1.0,100 Thieves,1
WLDs,2018,2018-10-17,12:20:52,1.0,Invictus Gaming,0
WLDs,2018,2018-10-17,12:20:52,1.0,Fnatic,1
WLDs,2018,2018-10-17,13:05:24,1.0,Fnatic,1
WLDs,2018,2018-10-17,13:05:24,1.0,Invictus Gaming,0
WLDs,2018,2018-10-20,03:24:01,1.0,KT Rolster,0
WLDs,2018,2018-10-20,03:24:01,1.0,Invictus Gaming,1
WLDs,2018,2018-10-20,04:52:40,2.0,KT Rolster,0
WLDs,2018,2018-10-20,04:52:40,2.0,Invictus Gaming,1
WLDs,2018,2018-10-20,05:38:38,3.0,KT Rolster,1
WLDs,2018,2018-10-20,05:38:38,3.0,Invictus Gaming,0
WLDs,2018,2018-10-20,06:40:59,4.0,KT Rolster,1
WLDs,2018,2018-10-20,06:40:59,4.0,Invictus Gaming,0
WLDs,2018,2018-10-20,07:39:20,5.0,KT Rolster,0
WLDs,2018,2018-10-20,07:39:20,5.0,Invictus Gaming,1
WLDs,2018,2018-10-20,08:42:16,1.0,Royal Never Give Up,1
WLDs,2018,2018-10-20,08:42:16,1.0,G2 Esports,0
WLDs,2018,2018-10-20,09:43:48,2.0,G2 Esports,1
WLDs,2018,2018-10-20,09:43:48,2.0,Royal Never Give Up,0
WLDs,2018,2018-10-20,10:38:52,3.0,Royal Never Give Up,1
WLDs,2018,2018-10-20,10:38:52,3.0,G2 Esports,0
WLDs,2018,2018-10-20,11:23:13,4.0,G2 Esports,1
WLDs,2018,2018-10-20,11:23:13,4.0,Royal Never Give Up,0
WLDs,2018,2018-10-20,12:11:06,5.0,Royal Never Give Up,0
WLDs,2018,2018-10-20,12:11:06,5.0,G2 Esports,1
WLDs,2018,2018-10-21,03:34:19,1.0,Cloud9,1
WLDs,2018,2018-10-21,03:34:19,1.0,Kwangdong Freecs,0
WLDs,2018,2018-10-21,04:46:37,2.0,Cloud9,1
WLDs,2018,2018-10-21,04:46:37,2.0,Kwangdong Freecs,0
WLDs,2018,2018-10-21,05:40:26,3.0,Cloud9,1
WLDs,2018,2018-10-21,05:40:26,3.0,Kwangdong Freecs,0
WLDs,2018,2018-10-21,06:44:58,1.0,Fnatic,0
WLDs,2018,2018-10-21,06:44:58,1.0,EDward Gaming,1
WLDs,2018,2018-10-21,07:33:38,2.0,Fnatic,1
WLDs,2018,2018-10-21,07:33:38,2.0,EDward Gaming,0
WLDs,2018,2018-10-21,08:21:12,3.0,Fnatic,1
WLDs,2018,2018-10-21,08:21:12,3.0,EDward Gaming,0
WLDs,2018,2018-10-21,09:29:10,4.0,EDward Gaming,0
WLDs,2018,2018-10-21,09:29:10,4.0,Fnatic,1
WLDs,2018,2018-10-27,07:39:49,1.0,Invictus Gaming,1
WLDs,2018,2018-10-27,07:39:49,1.0,G2 Esports,0
WLDs,2018,2018-10-27,08:52:48,2.0,Invictus Gaming,1
WLDs,2018,2018-10-27,08:52:48,2.0,G2 Esports,0
WLDs,2018,2018-10-27,09:40:37,3.0,Invictus Gaming,1
WLDs,2018,2018-10-27,09:40:37,3.0,G2 Esports,0
WLDs,2018,2018-10-28,07:34:31,1.0,Fnatic,1
WLDs,2018,2018-10-28,07:34:31,1.0,Cloud9,0
WLDs,2018,2018-10-28,08:44:27,2.0,Cloud9,0
WLDs,2018,2018-10-28,08:44:27,2.0,Fnatic,1
WLDs,2018,2018-10-28,09:37:28,3.0,Fnatic,1
WLDs,2018,2018-10-28,09:37:28,3.0,Cloud9,0
WLDs,2018,2018-11-03,07:14:40,1.0,Fnatic,0
WLDs,2018,2018-11-03,07:14:40,1.0,Invictus Gaming,1
WLDs,2018,2018-11-03,08:40:23,2.0,Fnatic,0
WLDs,2018,2018-11-03,08:40:23,2.0,Invictus Gaming,1
WLDs,2018,2018-11-03,09:34:26,3.0,Invictus Gaming,1
WLDs,2018,2018-11-03,09:34:26,3.0,Fnatic,0
MSI,2019,2019-05-01,08:49:55,1.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-01,08:49:55,1.0,Bombers,0
MSI,2019,2019-05-01,09:41:34,1.0,Fenerbahçe Esports,1
MSI,2019,2019-05-01,09:41:34,1.0,Isurus,0
MSI,2019,2019-05-01,10:49:31,1.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-01,10:49:31,1.0,Isurus,0
MSI,2019,2019-05-01,11:46:28,1.0,Fenerbahçe Esports,1
MSI,2019,2019-05-01,11:46:28,1.0,Bombers,0
MSI,2019,2019-05-01,12:39:14,1.0,Bombers,1
MSI,2019,2019-05-01,12:39:14,1.0,Isurus,0
MSI,2019,2019-05-01,13:35:32,1.0,Fenerbahçe Esports,0
MSI,2019,2019-05-01,13:35:32,1.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-01,14:37:17,1.0,Bombers,1
MSI,2019,2019-05-01,14:37:17,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-01,15:39:21,1.0,Isurus,1
MSI,2019,2019-05-01,15:39:21,1.0,Fenerbahçe Esports,0
MSI,2019,2019-05-02,08:54:41,1.0,Isurus,0
MSI,2019,2019-05-02,08:54:41,1.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-02,09:41:22,1.0,Bombers,0
MSI,2019,2019-05-02,09:41:22,1.0,Fenerbahçe Esports,1
MSI,2019,2019-05-02,10:35:33,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-02,10:35:33,1.0,Fenerbahçe Esports,1
MSI,2019,2019-05-02,11:38:15,1.0,Isurus,1
MSI,2019,2019-05-02,11:38:15,1.0,Bombers,0
MSI,2019,2019-05-02,12:42:15,1.0,MEGA,0
MSI,2019,2019-05-02,12:42:15,1.0,DetonatioN FocusMe,1
MSI,2019,2019-05-02,13:55:00,1.0,Vega Squadron,1
MSI,2019,2019-05-02,13:55:00,1.0,INTZ,0
MSI,2019,2019-05-02,14:55:33,1.0,Vega Squadron,1
MSI,2019,2019-05-02,14:55:33,1.0,DetonatioN FocusMe,0
MSI,2019,2019-05-02,15:54:08,1.0,MEGA,1
MSI,2019,2019-05-02,15:54:08,1.0,INTZ,0
MSI,2019,2019-05-02,16:55:27,1.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-02,16:55:27,1.0,Fenerbahçe Esports,0
MSI,2019,2019-05-05,04:56:34,1.0,DetonatioN FocusMe,1
MSI,2019,2019-05-05,04:56:34,1.0,INTZ,0
MSI,2019,2019-05-05,05:44:41,1.0,Vega Squadron,1
MSI,2019,2019-05-05,05:44:41,1.0,MEGA,0
MSI,2019,2019-05-05,06:45:13,1.0,DetonatioN FocusMe,1
MSI,2019,2019-05-05,06:45:13,1.0,MEGA,0
MSI,2019,2019-05-05,07:41:20,1.0,INTZ,0
MSI,2019,2019-05-05,07:41:20,1.0,Vega Squadron,1
MSI,2019,2019-05-05,08:28:07,1.0,INTZ,1
MSI,2019,2019-05-05,08:28:07,1.0,MEGA,0
MSI,2019,2019-05-05,09:21:26,1.0,DetonatioN FocusMe,0
MSI,2019,2019-05-05,09:21:26,1.0,Vega Squadron,1
MSI,2019,2019-05-05,10:11:20,1.0,INTZ,0
MSI,2019,2019-05-05,10:11:20,1.0,DetonatioN FocusMe,1
MSI,2019,2019-05-05,11:05:24,1.0,MEGA,1
MSI,2019,2019-05-05,11:05:24,1.0,Vega Squadron,0
MSI,2019,2019-05-06,07:38:06,1.0,Team Liquid,1
MSI,2019,2019-05-06,07:38:06,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-06,08:45:01,2.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-06,08:45:01,2.0,Team Liquid,1
MSI,2019,2019-05-06,09:35:55,3.0,Team Liquid,1
MSI,2019,2019-05-06,09:35:55,3.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-06,10:29:32,1.0,Flash Wolves,0
MSI,2019,2019-05-06,10:29:32,1.0,Vega Squadron,1
MSI,2019,2019-05-06,11:41:40,2.0,Flash Wolves,1
MSI,2019,2019-05-06,11:41:40,2.0,Vega Squadron,0
MSI,2019,2019-05-06,12:28:05,3.0,Flash Wolves,1
MSI,2019,2019-05-06,12:28:05,3.0,Vega Squadron,0
MSI,2019,2019-05-06,13:21:08,4.0,Flash Wolves,1
MSI,2019,2019-05-06,13:21:08,4.0,Vega Squadron,0
MSI,2019,2019-05-07,09:40:55,1.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-07,09:40:55,1.0,Vega Squadron,0
MSI,2019,2019-05-07,10:39:28,2.0,Vega Squadron,0
MSI,2019,2019-05-07,10:39:28,2.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-07,11:31:16,3.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-07,11:31:16,3.0,Vega Squadron,1
MSI,2019,2019-05-07,12:21:21,4.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-07,12:21:21,4.0,Vega Squadron,1
MSI,2019,2019-05-07,13:12:41,5.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-07,13:12:41,5.0,Vega Squadron,0
MSI,2019,2019-05-10,09:12:20,1.0,G2 Esports,1
MSI,2019,2019-05-10,09:12:20,1.0,SK Telecom T1,0
MSI,2019,2019-05-10,10:41:15,1.0,Flash Wolves,0
MSI,2019,2019-05-10,10:41:15,1.0,Team Liquid,1
MSI,2019,2019-05-10,11:41:59,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-10,11:41:59,1.0,Invictus Gaming,1
MSI,2019,2019-05-10,12:47:00,1.0,SK Telecom T1,1
MSI,2019,2019-05-10,12:47:00,1.0,Flash Wolves,0
MSI,2019,2019-05-10,15:06:22,1.0,Invictus Gaming,1
MSI,2019,2019-05-10,15:06:22,1.0,G2 Esports,0
MSI,2019,2019-05-10,15:44:52,1.0,Team Liquid,1
MSI,2019,2019-05-10,15:44:52,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-11,06:17:02,1.0,G2 Esports,1
MSI,2019,2019-05-11,06:17:02,1.0,Team Liquid,0
MSI,2019,2019-05-11,07:44:03,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-11,07:44:03,1.0,Flash Wolves,1
MSI,2019,2019-05-11,08:53:11,1.0,Team Liquid,0
MSI,2019,2019-05-11,08:53:11,1.0,Invictus Gaming,1
MSI,2019,2019-05-11,09:53:07,1.0,SK Telecom T1,1
MSI,2019,2019-05-11,09:53:07,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-11,10:44:18,1.0,Flash Wolves,0
MSI,2019,2019-05-11,10:44:18,1.0,G2 Esports,1
MSI,2019,2019-05-11,11:40:49,1.0,Invictus Gaming,1
MSI,2019,2019-05-11,11:40:49,1.0,SK Telecom T1,0
MSI,2019,2019-05-12,06:44:37,1.0,Team Liquid,0
MSI,2019,2019-05-12,06:44:37,1.0,SK Telecom T1,1
MSI,2019,2019-05-12,07:45:14,1.0,Flash Wolves,0
MSI,2019,2019-05-12,07:45:14,1.0,Invictus Gaming,1
MSI,2019,2019-05-12,08:56:54,1.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-12,08:56:54,1.0,G2 Esports,0
MSI,2019,2019-05-12,09:48:14,1.0,Team Liquid,0
MSI,2019,2019-05-12,09:48:14,1.0,Flash Wolves,1
MSI,2019,2019-05-12,10:45:08,1.0,SK Telecom T1,0
MSI,2019,2019-05-12,10:45:08,1.0,G2 Esports,1
MSI,2019,2019-05-12,11:43:47,1.0,Invictus Gaming,1
MSI,2019,2019-05-12,11:43:47,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-13,09:37:46,1.0,G2 Esports,1
MSI,2019,2019-05-13,09:37:46,1.0,Flash Wolves,0
MSI,2019,2019-05-13,10:45:37,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-13,10:45:37,1.0,Team Liquid,1
MSI,2019,2019-05-13,11:37:12,1.0,G2 Esports,0
MSI,2019,2019-05-13,11:37:12,1.0,Invictus Gaming,1
MSI,2019,2019-05-13,12:46:57,1.0,Flash Wolves,0
MSI,2019,2019-05-13,12:46:57,1.0,SK Telecom T1,1
MSI,2019,2019-05-13,13:41:13,1.0,Invictus Gaming,1
MSI,2019,2019-05-13,13:41:13,1.0,Team Liquid,0
MSI,2019,2019-05-13,14:34:29,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-13,14:34:29,1.0,SK Telecom T1,1
MSI,2019,2019-05-14,09:39:16,1.0,SK Telecom T1,1
MSI,2019,2019-05-14,09:39:16,1.0,Team Liquid,0
MSI,2019,2019-05-14,10:44:29,1.0,G2 Esports,0
MSI,2019,2019-05-14,10:44:29,1.0,Phong Vũ Buffalo,1
MSI,2019,2019-05-14,11:39:20,1.0,Invictus Gaming,1
MSI,2019,2019-05-14,11:39:20,1.0,Flash Wolves,0
MSI,2019,2019-05-14,12:34:46,1.0,Team Liquid,1
MSI,2019,2019-05-14,12:34:46,1.0,G2 Esports,0
MSI,2019,2019-05-14,13:27:21,1.0,Flash Wolves,1
MSI,2019,2019-05-14,13:27:21,1.0,Phong Vũ Buffalo,0
MSI,2019,2019-05-14,14:21:38,1.0,SK Telecom T1,1
MSI,2019,2019-05-14,14:21:38,1.0,Invictus Gaming,0
MSI,2019,2019-05-17,09:48:11,1.0,Invictus Gaming,0
MSI,2019,2019-05-17,09:48:11,1.0,Team Liquid,1
MSI,2019,2019-05-17,10:58:51,2.0,Invictus Gaming,0
MSI,2019,2019-05-17,10:58:51,2.0,Team Liquid,1
MSI,2019,2019-05-17,11:52:40,3.0,Team Liquid,0
MSI,2019,2019-05-17,11:52:40,3.0,Invictus Gaming,1
MSI,2019,2019-05-17,12:43:56,4.0,Invictus Gaming,0
MSI,2019,2019-05-17,12:43:56,4.0,Team Liquid,1
MSI,2019,2019-05-18,06:18:37,1.0,SK Telecom T1,1
MSI,2019,2019-05-18,06:18:37,1.0,G2 Esports,0
MSI,2019,2019-05-18,09:13:38,3.0,SK Telecom T1,1
MSI,2019,2019-05-18,09:13:38,3.0,G2 Esports,0
MSI,2019,2019-05-18,10:12:38,4.0,G2 Esports,1
MSI,2019,2019-05-18,10:12:38,4.0,SK Telecom T1,0
MSI,2019,2019-05-18,11:17:37,5.0,SK Telecom T1,0
MSI,2019,2019-05-18,11:17:37,5.0,G2 Esports,1
MSI,2019,2019-05-19,06:43:00,1.0,G2 Esports,1
MSI,2019,2019-05-19,06:43:00,1.0,Team Liquid,0
MSI,2019,2019-05-19,07:48:55,2.0,Team Liquid,0
MSI,2019,2019-05-19,07:48:55,2.0,G2 Esports,1
MSI,2019,2019-05-19,08:37:45,3.0,G2 Esports,1
MSI,2019,2019-05-19,08:37:45,3.0,Team Liquid,0
WLDs,2019,2019-10-02,10:22:23,1.0,Clutch Gaming,0
WLDs,2019,2019-10-02,10:22:23,1.0,Unicorns of Love.CIS,1
WLDs,2019,2019-10-02,11:52:02,1.0,DetonatioN FocusMe,0
WLDs,2019,2019-10-02,11:52:02,1.0,Splyce,1
WLDs,2019,2019-10-02,12:54:46,1.0,MAMMOTH,1
WLDs,2019,2019-10-02,12:54:46,1.0,Unicorns of Love.CIS,0
WLDs,2019,2019-10-02,13:58:36,1.0,DetonatioN FocusMe,0
WLDs,2019,2019-10-02,13:58:36,1.0,Isurus,1
WLDs,2019,2019-10-02,15:04:13,1.0,MAMMOTH,0
WLDs,2019,2019-10-02,15:04:13,1.0,Clutch Gaming,1
WLDs,2019,2019-10-02,16:08:23,1.0,Splyce,1
WLDs,2019,2019-10-02,16:08:23,1.0,Isurus,0
WLDs,2019,2019-10-03,10:15:20,1.0,Royal Youth,0
WLDs,2019,2019-10-03,10:15:20,1.0,DWG KIA,1
WLDs,2019,2019-10-03,11:46:55,1.0,MEGA,0
WLDs,2019,2019-10-03,11:46:55,1.0,Hong Kong Attitude,1
WLDs,2019,2019-10-03,12:51:54,1.0,DWG KIA,1
WLDs,2019,2019-10-03,12:51:54,1.0,Flamengo Esports,0
WLDs,2019,2019-10-03,13:46:50,1.0,MEGA,1
WLDs,2019,2019-10-03,13:46:50,1.0,Lowkey Esports.Vietnam,0
WLDs,2019,2019-10-03,14:51:25,1.0,Royal Youth,0
WLDs,2019,2019-10-03,14:51:25,1.0,Flamengo Esports,1
WLDs,2019,2019-10-03,15:39:10,1.0,Hong Kong Attitude,0
WLDs,2019,2019-10-03,15:39:10,1.0,Lowkey Esports.Vietnam,1
WLDs,2019,2019-10-04,09:38:31,1.0,Unicorns of Love.CIS,1
WLDs,2019,2019-10-04,09:38:31,1.0,Clutch Gaming,0
WLDs,2019,2019-10-04,11:01:59,1.0,Splyce,0
WLDs,2019,2019-10-04,11:01:59,1.0,DetonatioN FocusMe,1
WLDs,2019,2019-10-04,12:01:05,1.0,Unicorns of Love.CIS,0
WLDs,2019,2019-10-04,12:01:05,1.0,MAMMOTH,1
WLDs,2019,2019-10-04,13:02:52,1.0,Isurus,1
WLDs,2019,2019-10-04,13:02:52,1.0,DetonatioN FocusMe,0
WLDs,2019,2019-10-04,14:32:48,1.0,Clutch Gaming,1
WLDs,2019,2019-10-04,14:32:48,1.0,MAMMOTH,0
WLDs,2019,2019-10-04,15:19:03,1.0,Isurus,0
WLDs,2019,2019-10-04,15:19:03,1.0,Splyce,1
WLDs,2019,2019-10-04,16:24:00,1.0,MAMMOTH,0
WLDs,2019,2019-10-04,16:24:00,1.0,Unicorns of Love.CIS,1
WLDs,2019,2019-10-04,17:24:20,1.0,Clutch Gaming,1
WLDs,2019,2019-10-04,17:24:20,1.0,Unicorns of Love.CIS,0
WLDs,2019,2019-10-05,09:36:11,1.0,DWG KIA,1
WLDs,2019,2019-10-05,09:36:11,1.0,Royal Youth,0
WLDs,2019,2019-10-05,10:49:50,1.0,Hong Kong Attitude,1
WLDs,2019,2019-10-05,10:49:50,1.0,MEGA,0
WLDs,2019,2019-10-05,11:45:10,1.0,Flamengo Esports,0
WLDs,2019,2019-10-05,11:45:10,1.0,DWG KIA,1
WLDs,2019,2019-10-05,12:36:19,1.0,Lowkey Esports.Vietnam,1
WLDs,2019,2019-10-05,12:36:19,1.0,MEGA,0
WLDs,2019,2019-10-05,13:33:39,1.0,Flamengo Esports,0
WLDs,2019,2019-10-05,13:33:39,1.0,Royal Youth,1
WLDs,2019,2019-10-05,14:36:36,1.0,Lowkey Esports.Vietnam,0
WLDs,2019,2019-10-05,14:36:36,1.0,Hong Kong Attitude,1
WLDs,2019,2019-10-05,15:31:08,1.0,Royal Youth,1
WLDs,2019,2019-10-05,15:31:08,1.0,Flamengo Esports,0
WLDs,2019,2019-10-07,10:33:24,1.0,Lowkey Esports.Vietnam,1
WLDs,2019,2019-10-07,10:33:24,1.0,DWG KIA,0
WLDs,2019,2019-10-07,12:17:44,2.0,DWG KIA,1
WLDs,2019,2019-10-07,12:17:44,2.0,Lowkey Esports.Vietnam,0
WLDs,2019,2019-10-07,12:49:50,3.0,DWG KIA,1
WLDs,2019,2019-10-07,12:49:50,3.0,Lowkey Esports.Vietnam,0
WLDs,2019,2019-10-07,13:42:19,4.0,Lowkey Esports.Vietnam,0
WLDs,2019,2019-10-07,13:42:19,4.0,DWG KIA,1
WLDs,2019,2019-10-07,14:29:24,1.0,Clutch Gaming,1
WLDs,2019,2019-10-07,14:29:24,1.0,Royal Youth,0
WLDs,2019,2019-10-07,15:21:24,2.0,Clutch Gaming,1
WLDs,2019,2019-10-07,15:21:24,2.0,Royal Youth,0
WLDs,2019,2019-10-07,16:10:10,3.0,Clutch Gaming,1
WLDs,2019,2019-10-07,16:10:10,3.0,Royal Youth,0
WLDs,2019,2019-10-08,10:42:08,1.0,Hong Kong Attitude,1
WLDs,2019,2019-10-08,10:42:08,1.0,Isurus,0
WLDs,2019,2019-10-08,11:40:08,2.0,Isurus,1
WLDs,2019,2019-10-08,11:40:08,2.0,Hong Kong Attitude,0
WLDs,2019,2019-10-08,12:33:49,3.0,Hong Kong Attitude,1
WLDs,2019,2019-10-08,12:33:49,3.0,Isurus,0
WLDs,2019,2019-10-08,13:34:28,4.0,Isurus,0
WLDs,2019,2019-10-08,13:34:28,4.0,Hong Kong Attitude,1
WLDs,2019,2019-10-08,14:38:33,1.0,Unicorns of Love.CIS,1
WLDs,2019,2019-10-08,14:38:33,1.0,Splyce,0
